time;lat;lon;60min_starnet;60min_earth;vulnerability;radarRR;1h_radar;hydroRR;1h_hydro;1h_basin_radar;2h_basin_radar;3h_basin_radar;24h_basin_radar;1h_basin_hydro;2h_basin_hydro;3h_basin_hydro;24h_basin_hydro;flood
2018-05-19 12:30:00;-23.73;-46.71;0.0;0.0;1.0;0.0;0.7;0.0;0.0;0.77;-99;-99;0.93;0.0;0.0;0.0;9.47;0.0
2018-05-19 12:30:00;-23.73;-46.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;-99;-99;0.14;0.0;0.0;0.0;13.07;0.0
2018-05-19 12:30:00;-23.73;-46.66;0.0;0.0;1.0;0.0;0.1;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;14.6;0.0
2018-05-19 12:30:00;-23.73;-46.65;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.73;-46.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.73;-46.62;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.73;-46.61;0.0;1.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.73;-46.6;0.0;1.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.73;-46.56;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.57;0.0
2018-05-19 12:30:00;-23.73;-46.53;0.0;1.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.57;0.0
2018-05-19 12:30:00;-23.73;-46.21;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;0.04;0.0
2018-05-19 12:30:00;-23.72;-47.01;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.78;0.0
2018-05-19 12:30:00;-23.72;-46.85;0.0;0.0;0.0;0.0;0.6;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.84;0.0;0.0;0.0;0.0;1.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.83;0.0;0.0;0.0;0.0;1.13;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.82;0.0;0.0;0.0;0.0;1.32;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.81;0.0;0.0;1.0;0.0;1.45;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.8;0.0;0.0;0.0;0.0;1.27;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.79;0.0;0.0;0.0;0.0;0.8;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.78;0.0;0.0;1.0;0.0;0.57;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.77;0.0;0.0;1.0;0.0;0.52;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.76;0.0;0.0;1.0;0.0;0.53;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.75;0.0;0.0;2.0;0.0;1.52;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.74;0.0;0.0;1.0;0.0;3.8;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.72;-46.73;0.0;0.0;1.0;0.0;3.5;0.0;0.0;1.47;-99;-99;1.47;0.0;0.0;0.0;14.1;0.0
2018-05-19 12:30:00;-23.72;-46.72;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.3;-99;-99;0.3;0.0;0.0;0.0;13.15;0.0
2018-05-19 12:30:00;-23.72;-46.71;0.0;0.0;3.0;0.0;0.12;0.0;0.0;0.06;-99;-99;0.14;0.0;0.0;0.0;13.07;0.0
2018-05-19 12:30:00;-23.72;-46.69;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.21;-99;-99;0.21;0.0;0.0;0.0;17.17;0.0
2018-05-19 12:30:00;-23.72;-46.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21;-99;-99;0.21;0.0;0.0;0.0;17.17;0.0
2018-05-19 12:30:00;-23.72;-46.67;0.0;0.0;1.0;0.0;0.2;0.0;0.0;0.2;-99;-99;0.2;0.0;0.0;0.0;17.44;0.0
2018-05-19 12:30:00;-23.72;-46.66;1.0;0.0;1.0;0.0;0.3;0.0;0.0;0.5;-99;-99;0.5;0.0;0.0;0.0;18.64;0.0
2018-05-19 12:30:00;-23.72;-46.65;0.0;0.0;1.0;0.0;0.12;0.0;0.0;0.21;-99;-99;0.42;0.0;0.0;0.0;19.38;0.0
2018-05-19 12:30:00;-23.72;-46.62;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.72;-46.61;0.0;1.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.72;-46.6;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.72;-46.58;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.72;-46.55;0.0;1.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.57;0.0
2018-05-19 12:30:00;-23.72;-46.51;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;3.52;0.0
2018-05-19 12:30:00;-23.71;-47.02;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;22.99;0.0
2018-05-19 12:30:00;-23.71;-47.01;1.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;22.99;0.0
2018-05-19 12:30:00;-23.71;-46.87;0.0;0.0;0.0;0.0;2.7;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.86;0.0;0.0;0.0;0.0;3.3;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.85;0.0;0.0;1.0;0.0;1.7;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.84;0.0;0.0;0.0;0.0;1.8;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.83;0.0;0.0;0.0;0.0;2.1;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.82;0.0;0.0;1.0;0.0;1.4;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.81;0.0;0.0;0.0;0.0;0.46;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.8;0.0;0.0;0.0;0.0;0.92;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.78;0.0;0.0;0.0;0.0;0.88;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.77;0.0;0.0;0.0;0.0;0.3;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.76;0.0;0.0;1.0;0.0;0.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.75;0.0;0.0;1.0;0.0;0.34;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.71;-46.74;0.0;0.0;0.0;0.0;1.12;0.0;0.0;0.24;-99;-99;0.29;0.0;0.0;0.0;9.35;0.0
2018-05-19 12:30:00;-23.71;-46.73;0.0;0.0;0.0;0.0;0.63;0.0;0.0;1.47;-99;-99;1.47;0.0;0.0;0.0;14.1;0.0
2018-05-19 12:30:00;-23.71;-46.72;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.71;-46.71;0.0;0.0;2.0;0.0;0.23;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.71;-46.7;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.71;-46.69;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.99;-99;-99;2.77;0.0;0.0;0.0;15.66;0.0
2018-05-19 12:30:00;-23.71;-46.68;0.0;0.0;1.0;0.0;0.63;0.0;0.0;0.21;-99;-99;0.21;0.0;0.0;0.0;17.17;0.0
2018-05-19 12:30:00;-23.71;-46.67;0.0;0.0;1.0;0.0;0.7;0.0;0.0;0.5;-99;-99;0.5;0.0;0.0;0.0;18.64;0.0
2018-05-19 12:30:00;-23.71;-46.66;0.0;0.0;0.0;0.0;0.23;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.71;-46.65;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.21;-99;-99;0.42;0.0;0.0;0.0;19.38;0.0
2018-05-19 12:30:00;-23.71;-46.64;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.21;-99;-99;0.42;0.0;0.0;0.0;19.38;0.0
2018-05-19 12:30:00;-23.71;-46.63;0.0;0.0;0.0;0.0;0.24;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.63;0.0
2018-05-19 12:30:00;-23.71;-46.61;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.71;-46.53;1.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.57;0.0
2018-05-19 12:30:00;-23.71;-46.48;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;3.52;0.0
2018-05-19 12:30:00;-23.71;-46.1;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;0.52;0.0
2018-05-19 12:30:00;-23.7;-46.97;0.0;2.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;16.92;0.0
2018-05-19 12:30:00;-23.7;-46.88;0.0;0.0;0.0;0.0;1.6;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.87;0.0;0.0;0.0;0.0;1.9;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.86;0.0;0.0;1.0;0.0;4.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.85;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.84;0.0;0.0;1.0;0.0;2.6;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.83;0.0;0.0;0.0;0.0;1.95;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.82;0.0;0.0;1.0;0.0;0.6;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.79;0.0;0.0;1.0;0.0;0.42;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.78;1.0;0.0;0.0;0.0;0.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.7;-46.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24;-99;-99;0.29;0.0;0.0;0.0;9.35;0.0
2018-05-19 12:30:00;-23.7;-46.75;0.0;0.0;2.0;0.0;0.12;0.0;0.0;0.24;-99;-99;0.29;0.0;0.0;0.0;9.35;0.0
2018-05-19 12:30:00;-23.7;-46.74;0.0;0.0;3.0;0.0;0.2;0.0;0.0;0.24;-99;-99;0.29;0.0;0.0;0.0;9.35;0.0
2018-05-19 12:30:00;-23.7;-46.73;0.0;0.0;1.0;0.0;0.3;0.0;0.0;1.47;-99;-99;1.47;0.0;0.0;0.0;14.1;0.0
2018-05-19 12:30:00;-23.7;-46.72;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.7;-46.71;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.7;-46.7;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.99;-99;-99;2.77;0.0;0.0;0.0;15.66;0.0
2018-05-19 12:30:00;-23.7;-46.69;0.0;0.0;2.0;0.0;0.4;0.0;0.0;0.99;-99;-99;2.77;0.0;0.0;0.0;15.66;0.0
2018-05-19 12:30:00;-23.7;-46.68;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.25;-99;-99;0.25;0.0;0.0;0.0;18.88;0.0
2018-05-19 12:30:00;-23.7;-46.67;0.0;0.0;2.0;0.0;0.12;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.7;-46.66;0.0;1.0;1.0;0.0;0.25;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.7;-46.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.7;-46.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21;-99;-99;0.42;0.0;0.0;0.0;19.38;0.0
2018-05-19 12:30:00;-23.7;-46.63;0.0;0.0;1.0;0.0;0.53;0.0;0.0;0.21;-99;-99;0.42;0.0;0.0;0.0;19.38;0.0
2018-05-19 12:30:00;-23.7;-46.62;0.0;0.0;0.0;0.0;0.38;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.7;-46.61;0.0;0.0;1.0;0.0;0.12;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.7;-46.6;0.0;0.0;1.0;0.0;0.66;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.7;-46.59;0.0;1.0;1.0;0.0;0.17;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.7;-46.51;0.0;0.0;2.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;3.52;0.0
2018-05-19 12:30:00;-23.69;-47.01;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.28;0.0
2018-05-19 12:30:00;-23.69;-46.95;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;16.92;0.0
2018-05-19 12:30:00;-23.69;-46.89;0.0;0.0;0.0;0.0;0.38;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.88;0.0;1.0;0.0;0.0;0.37;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.87;0.0;0.0;0.0;0.0;2.4;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.86;0.0;0.0;0.0;0.0;3.9;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.85;0.0;0.0;0.0;0.0;0.95;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.84;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.83;1.0;0.0;0.0;0.0;1.43;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.81;0.0;0.0;0.0;0.0;0.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.69;-46.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;1.01;-99;-99;2.08;0.0;0.0;0.0;7.2;0.0
2018-05-19 12:30:00;-23.69;-46.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.01;-99;-99;2.08;0.0;0.0;0.0;7.2;0.0
2018-05-19 12:30:00;-23.69;-46.76;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.13;-99;-99;0.13;0.0;0.0;0.0;9.47;0.0
2018-05-19 12:30:00;-23.69;-46.75;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.13;-99;-99;0.13;0.0;0.0;0.0;9.47;0.0
2018-05-19 12:30:00;-23.69;-46.74;0.0;0.0;0.0;0.0;0.3;0.0;0.0;1.08;-99;-99;1.08;0.0;0.0;0.0;11.8;0.0
2018-05-19 12:30:00;-23.69;-46.73;0.0;0.0;1.0;0.0;0.4;0.0;0.0;1.08;-99;-99;1.08;0.0;0.0;0.0;11.8;0.0
2018-05-19 12:30:00;-23.69;-46.72;0.0;0.0;3.0;0.0;0.3;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.69;-46.71;0.0;0.0;1.0;0.0;0.24;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.69;-46.69;0.0;0.0;2.0;0.0;0.48;0.0;0.0;0.54;-99;-99;0.82;0.0;0.0;0.0;17.65;0.0
2018-05-19 12:30:00;-23.69;-46.68;0.0;0.0;1.0;0.0;0.6;0.0;0.0;0.54;-99;-99;0.82;0.0;0.0;0.0;17.65;0.0
2018-05-19 12:30:00;-23.69;-46.67;0.0;0.0;3.0;0.0;0.58;0.0;0.0;0.33;-99;-99;0.87;0.0;0.0;0.0;17.71;0.0
2018-05-19 12:30:00;-23.69;-46.66;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.33;-99;-99;0.87;0.0;0.0;0.0;17.71;0.0
2018-05-19 12:30:00;-23.69;-46.65;0.0;0.0;0.0;0.0;0.15;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.69;-46.64;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.16;-99;-99;0.87;0.0;0.0;0.0;18.49;0.0
2018-05-19 12:30:00;-23.69;-46.63;0.0;0.0;0.0;0.0;0.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.69;-46.62;0.0;0.0;0.0;0.0;0.15;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.69;-46.6;0.0;0.0;1.0;0.0;1.07;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.69;-46.59;0.0;0.0;0.0;0.0;1.55;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.69;-46.58;0.0;0.0;2.0;1.44;0.33;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.69;-46.55;0.0;0.0;2.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;10.57;0.0
2018-05-19 12:30:00;-23.68;-47.07;0.0;1.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;23.02;0.0
2018-05-19 12:30:00;-23.68;-47.02;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;22.99;0.0
2018-05-19 12:30:00;-23.68;-47.01;0.0;0.0;1.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;21.28;0.0
2018-05-19 12:30:00;-23.68;-46.87;0.0;0.0;1.0;0.0;1.9;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.68;-46.86;0.0;0.0;3.0;0.0;1.35;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.68;-46.84;0.0;0.0;1.0;0.0;0.58;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.68;-46.83;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.68;-46.82;0.0;0.0;1.0;0.0;0.3;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.68;-46.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;2.32;-99;-99;3.07;0.0;0.0;0.0;2.51;0.0
2018-05-19 12:30:00;-23.68;-46.77;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.01;-99;-99;2.08;0.0;0.0;0.0;7.2;0.0
2018-05-19 12:30:00;-23.68;-46.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13;-99;-99;0.13;0.0;0.0;0.0;9.47;0.0
2018-05-19 12:30:00;-23.68;-46.75;0.0;0.0;0.0;0.0;1.09;0.0;0.0;2.19;-99;-99;2.78;0.0;0.0;0.0;9.49;0.0
2018-05-19 12:30:00;-23.68;-46.74;0.0;1.0;0.0;0.0;1.27;0.0;0.0;2.19;-99;-99;2.78;0.0;0.0;0.0;9.49;0.0
2018-05-19 12:30:00;-23.68;-46.73;0.0;0.0;1.0;0.0;2.52;0.0;0.0;1.08;-99;-99;1.08;0.0;0.0;0.0;11.8;0.0
2018-05-19 12:30:00;-23.68;-46.72;0.0;0.0;1.0;0.0;2.72;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.68;-46.71;0.0;0.0;1.0;0.0;0.7;0.0;0.0;0.57;-99;-99;1.66;0.0;0.0;0.0;15.37;0.0
2018-05-19 12:30:00;-23.68;-46.7;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.3;-99;-99;7.38;0.0;0.0;0.0;19.46;0.0
2018-05-19 12:30:00;-23.68;-46.69;0.0;0.0;1.0;0.0;0.2;0.0;0.0;0.3;-99;-99;7.38;0.0;0.0;0.0;19.46;0.0
2018-05-19 12:30:00;-23.68;-46.68;0.0;0.0;0.0;0.0;0.22;0.0;0.0;0.22;-99;-99;5.16;0.0;0.0;0.0;17.65;0.0
2018-05-19 12:30:00;-23.68;-46.67;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.33;-99;-99;0.87;0.0;0.0;0.0;17.71;0.0
2018-05-19 12:30:00;-23.68;-46.66;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.73;-99;-99;4.49;0.0;0.0;0.0;13.5;0.0
2018-05-19 12:30:00;-23.68;-46.65;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.73;-99;-99;4.49;0.0;0.0;0.0;13.5;0.0
2018-05-19 12:30:00;-23.68;-46.64;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.11;-99;-99;1.71;0.0;0.0;0.0;7.27;0.0
2018-05-19 12:30:00;-23.68;-46.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.68;-46.59;0.0;0.0;0.0;1.32;0.82;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.68;-46.58;0.0;0.0;3.0;0.0;0.3;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.68;-46.57;0.0;0.0;0.0;2.4;0.2;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;11.76;0.0
2018-05-19 12:30:00;-23.67;-47.07;0.0;0.0;0.0;-99;-99;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;27.39;0.0
2018-05-19 12:30:00;-23.67;-46.91;0.0;0.0;0.0;0.0;0.47;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.67;-46.89;0.0;0.0;1.0;0.0;0.4;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.67;-46.88;0.0;0.0;0.0;0.0;3.6;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.67;-46.83;0.0;0.0;1.0;0.0;0.12;0.0;0.0;-99;-99;-99;-99;0.0;0.0;0.0;7.7;0.0
2018-05-19 12:30:00;-23.67;-46.81;1.0;0.0;0.0;0.0;0.25;0.0;0.0;2.32;-99;-99;3.07;0.0;0.0;0.0;2.51;0.0
2018-05-19 12:30:00;-23.67;-46.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.32;-99;-99;3.07;0.0;0.0;0.0;2.51;0.0
2018-05-19 12:30:00;-23.67;-46.75;0.0;0.0;0.0;0.0;1.62;0.0;0.0;2.19;-99;-99;2.78;0.0;0.0;0.0;9.49;0.0
2018-05-19 12:30:00;-23.67;-46.74;0.0;0.0;2.0;0.0;2.1;0.0;0.0;2.19;-99;-99;2.78;0.0;0.0;0.0;9.49;0.0
2018-05-19 12:30:00;-23.67;-46.73;0.0;0.0;0.0;0.0;5.15;0.0;0.0;2.19;-99;-99;2.78;0.0;0.0;0.0;9.49;0.0
2018-05-19 12:30:00;-23.67;-46.72;0.0;0.0;1.0;0.0;2.56;0.0;0.0;0.99;-99;-99;2.77;0.0;0.0;0.0;15.66;0.0
